,Var1,Var2,target
5362,41.0,12.0,false
5363,20.0,4.0,false
5364,151.0,-103.0,true
5365,81.0,-61.0,true
5366,68.0,-50.0,true
5367,51.0,9.0,false
5368,85.0,-58.0,true
5369,252.0,-101.0,false
5370,59.0,2.0,true
5371,58.0,18.0,false
5372,144.0,197.0,false
5373,38.0,-1.0,false
5374,21.0,7.0,false
5375,101.0,6.0,false
5376,27.0,10.0,false
5377,22.0,2.0,true
5378,39.0,-8.0,true
5379,12.0,1.0,false
5380,23.0,11.0,false
5381,113.0,-77.0,true
5382,89.0,14.0,false
5383,43.0,16.0,false
5384,89.0,97.0,false
5385,33.0,4.0,false
5386,269.0,-188.0,false
5387,63.0,12.0,false
5388,35.0,13.0,false
5389,369.0,557.0,false
5390,10.0,4.0,false
5391,14.0,3.0,false
5392,56.0,8.0,false
5393,27.0,5.0,false
5394,53.0,19.0,false
5395,59.0,54.0,false
5396,32.0,9.0,false
5397,0.0,-0.0,false
5398,89.0,25.0,false
5399,1.0,0.0,false
5400,46.0,11.0,false
5401,42.0,14.0,false
5402,97.0,29.0,false
5403,54.0,7.0,false
5404,161.0,-71.0,false
5405,16.0,5.0,false
5406,37.0,9.0,false
5407,75.0,23.0,false
5408,10.0,-1.0,false
5409,51.0,15.0,false
5410,31.0,15.0,false
5411,82.0,-17.0,false
5412,4.0,0.0,false
5413,12.0,5.0,false
5414,0.0,0.0,false
5415,51.0,9.0,false
5416,35.0,7.0,false
5417,28.0,5.0,false
5418,14.0,1.0,false
5419,17.0,4.0,false
5420,59.0,20.0,false
5421,67.0,-24.0,false
5422,108.0,169.0,false
5423,660.0,-591.0,false
5424,66.0,29.0,false
5425,36.0,16.0,false
5426,24.0,10.0,false
5427,149.0,-85.0,true
5428,23.0,10.0,false
5429,118.0,-57.0,false
5430,67.0,10.0,false
5431,1.0,1.0,false
5432,63.0,38.0,false
5433,25.0,7.0,false
5434,36.0,4.0,false
5435,14.0,8.0,false
5436,8.0,3.0,false
5437,2.0,1.0,false
5438,127.0,-111.0,false
5439,18.0,4.0,false
5440,4.0,1.0,false
5441,44.0,12.0,false
5442,48.0,13.0,false
5443,136.0,-47.0,true
5444,49.0,11.0,false
5445,46.0,10.0,false
5446,94.0,27.0,false
5447,14.0,4.0,false
5448,45.0,3.0,false
5449,24.0,10.0,true
5450,1.0,0.0,false
5451,67.0,14.0,false
5452,11.0,4.0,false
5453,1.0,1.0,false
5454,36.0,6.0,false
5455,30.0,7.0,false
5456,68.0,-46.0,true
5457,1.0,0.0,false
5458,660.0,-591.0,false
5459,70.0,14.0,false
5460,119.0,-72.0,true
5461,258.0,308.0,false
5462,102.0,-44.0,true
5463,5.0,0.0,false
5464,9.0,2.0,false
5465,36.0,10.0,false
5466,8.0,1.0,true
5467,45.0,-4.0,true
5468,93.0,-65.0,true
5469,387.0,592.0,false
5470,10.0,2.0,false
5471,26.0,32.0,false
5472,53.0,14.0,false
5473,242.0,321.0,false
5474,27.0,9.0,false
5475,9.0,0.0,false
5476,64.0,-5.0,false
5477,30.0,0.0,false
5478,143.0,21.0,false
5479,67.0,13.0,false
5480,20.0,2.0,false
5481,161.0,-91.0,false
5482,111.0,-76.0,true
5483,39.0,5.0,false
5484,47.0,15.0,false
5485,55.0,9.0,false
5486,8.0,2.0,false
5487,86.0,-47.0,true
5488,21.0,4.0,false
5489,34.0,16.0,false
5490,21.0,4.0,false
5491,147.0,-57.0,false
5492,55.0,-3.0,true
5493,33.0,11.0,false
5494,168.0,-16.0,false
5495,81.0,25.0,false
5496,39.0,6.0,false
5497,31.0,-6.0,true
5498,80.0,16.0,false
5499,41.0,10.0,false
5500,70.0,22.0,false
5501,69.0,-53.0,true
5502,16.0,0.0,false
5503,35.0,4.0,false
5504,149.0,25.0,false
5505,51.0,17.0,false
5506,29.0,7.0,false
5507,44.0,8.0,false
5508,71.0,29.0,false
5509,16.0,6.0,false
5510,11.0,5.0,false
5511,6.0,3.0,false
5512,17.0,16.0,false
5513,169.0,23.0,false
5514,93.0,82.0,false
5515,58.0,16.0,false
5516,37.0,19.0,false
5517,44.0,14.0,false
5518,39.0,14.0,false
5519,32.0,2.0,false
5520,62.0,18.0,false
5521,4.0,1.0,false
5522,72.0,-11.0,false
5523,60.0,15.0,false
5524,71.0,-52.0,true
5525,68.0,13.0,false
5526,72.0,-56.0,true
5527,19.0,3.0,false
5528,17.0,8.0,false
5529,38.0,17.0,false
5530,24.0,6.0,false
5531,5.0,0.0,false
5532,2.0,0.0,false
5533,51.0,11.0,false
5534,241.0,342.0,false
5535,35.0,9.0,false
5536,160.0,198.0,false
5537,20.0,-1.0,true
5538,73.0,20.0,false
5539,4.0,2.0,false
5540,48.0,-2.0,true
5541,23.0,6.0,false
5542,34.0,8.0,false
5543,41.0,9.0,false
5544,50.0,11.0,false
5545,66.0,13.0,false
5546,0.0,0.0,false
5547,59.0,-16.0,true
5548,16.0,-2.0,false
5549,26.0,6.0,false
5550,104.0,29.0,false
5551,40.0,8.0,false
5552,17.0,7.0,false
5553,21.0,4.0,false
5554,49.0,8.0,false
5555,50.0,19.0,false
5556,24.0,5.0,false
5557,88.0,17.0,false
5558,660.0,-591.0,false
5559,81.0,13.0,false
5560,98.0,106.0,false
5561,44.0,15.0,false
5562,127.0,172.0,false
5563,84.0,79.0,false
5564,61.0,17.0,false
5565,10.0,6.0,false
5566,137.0,-55.0,true
5567,119.0,-65.0,true
5568,76.0,36.0,false
5569,15.0,2.0,false
5570,52.0,1.0,false
5571,39.0,17.0,false
